Regime,Label,Theme,run,Avg_Reward,Std_Reward,Avg_Alignment,Std_Alignment,N_agents
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,160,1166.9,74.4064662661937,0.6220669999999999,0.10948066638554142,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,161,1142.9,113.41315816273014,0.677694,0.1295837337357158,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,162,1287.4,92.61173431770584,0.671898,0.16177238061204666,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,163,1208.4,158.9222031896949,0.700001,0.1640574229720259,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,164,1153.2,110.15826997753933,0.622085,0.13915075631606655,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,165,1171.7,110.23011284480198,0.5952360000000001,0.13480534634963276,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,166,1192.9,88.48282947053123,0.607733,0.12371655858363415,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,167,1223.4,118.4841292700794,0.6700869999999999,0.14580345408574288,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,168,1276.7,125.4777979475962,0.5583129999999998,0.1093592022292693,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,169,1120.6,83.27224427542869,0.6604650000000001,0.15140245244234177,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,170,1257.5,109.16374041879575,0.5853189999999999,0.16828658475945135,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,171,1187.8,108.59997953754667,0.6152350000000001,0.13167458408684815,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,172,1230.8,112.9245569198992,0.6917579999999999,0.14216878253994047,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,173,1176.1,103.81013652069072,0.5973910000000001,0.16909767785053834,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,174,1260.8,116.78070616901293,0.6680620000000002,0.09169277165258631,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,175,1217.4,93.84881459027598,0.6406040000000001,0.14296729316719806,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,176,1202.2,101.28595383588213,0.5833799999999999,0.13058816970409942,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,177,1212.9,88.45519895530292,0.602845,0.19464553083033326,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,178,1244.6,134.05156553439508,0.651402,0.11490606374097255,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,179,1187.3,93.72068430536915,0.6349410000000001,0.13213996926239485,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,180,1196.6,94.43422166895972,0.597005,0.14217166925547753,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,181,1226.3,116.04601577726733,0.624614,0.1190734944104317,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,182,1139.5,79.11349091301966,0.600074,0.16560815715282734,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,183,1169.9,102.033164543038,0.712341,0.1549239252342904,10
